symbol,C1,C2,C3,T1,T2,T3
SLC7A14,0,0,0,0,0,0
SLC7A14-AS1,0,0,0,0,0,0
SLC7A2,31,40,21,40,51,40
SLC7A3,0,0,2,0,0,0
SLC7A4,149,111,110,155,157,254
SLC7A5,15382,13407,13661,1254,1085,1336
SLC7A5P2,10,10,5,2,2,3
SLC7A6,492,329,337,168,185,240
SLC7A6OS,1121,1004,1209,1106,916,996
SLC7A7,194,127,160,238,170,222
SLC7A8,642,475,578,183,145,170
SLC7A9,0,2,0,0,3,7
SLC8A1,0,0,0,0,0,0
SLC8A1-AS1,0,2,0,0,0,0
